TRACTCE,GEOID,Geography,NAME,route_name,DESCRIPTIO,RT_D,ROUTE,DIRECTION,ORIGIN,DESTINATIO,STATE,GEOMETRYSO,OBJECTID,SHAPE_ID,SHAPELEN,route_id,route_short_name,route_long_name,route_desc,route_color,route_text_color,route_type_text,wkday_departures,sat_departures,sun_departures,agency,wkday_riders,sat_riders,sun_riders,SquareMile
700706,24031700706,1400000US24031700706,7007.06,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,37011,NA,8821,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,008080,FFFFFF,Bus,138,68,54,MC RideOn,908,381,234,1.42066968698
700818,24031700818,1400000US24031700818,7008.18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,37011,NA,8821,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,008080,FFFFFF,Bus,138,68,54,MC RideOn,908,381,234,0.865589609496
700839,24031700839,1400000US24031700839,7008.39,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,37011,NA,8821,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,008080,FFFFFF,Bus,138,68,54,MC RideOn,908,381,234,0.649849620018
700819,24031700819,1400000US24031700819,7008.19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,37011,NA,8821,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,008080,FFFFFF,Bus,138,68,54,MC RideOn,908,381,234,0.861818275751
700902,24031700902,1400000US24031700902,7009.02,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.663670445899
701211,24031701211,1400000US24031701211,7012.11,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,2.53698446202
700713,24031700713,1400000US24031700713,7007.13,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.589348438273
700901,24031700901,1400000US24031700901,7009.01,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.654820216764
701004,24031701004,1400000US24031701004,7010.04,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,1.18784491022
700732,24031700732,1400000US24031700732,7007.32,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.594714993539
700728,24031700728,1400000US24031700728,7007.28,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.824191816834
700731,24031700731,1400000US24031700731,7007.31,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.514936109301
700718,24031700718,1400000US24031700718,7007.18,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,1.00853668473
700723,24031700723,1400000US24031700723,7007.23,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37012,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.694597429606
700904,24031700904,1400000US24031700904,7009.04,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.437553300493
701218,24031701218,1400000US24031701218,7012.18,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.280277371169
704403,24031704403,1400000US24031704403,7044.03,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.0967042658043
704404,24031704404,1400000US24031704404,7044.04,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,1.02711070015
701216,24031701216,1400000US24031701216,7012.16,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.52466257142
701202,24031701202,1400000US24031701202,7012.02,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.690919108727
704401,24031704401,1400000US24031704401,7044.01,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.87472135542
701214,24031701214,1400000US24031701214,7012.14,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,0.485304055922
705000,24031705000,1400000US24031705000,7050,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37013,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,1.76419907314
701001,24031701001,1400000US24031701001,7010.01,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,37014,NA,8822,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,00FFFF,FFFFFF,Bus,90,0,0,MC RideOn,1166,0,0,1.97731399531
705501,24031705501,1400000US24031705501,7055.01,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.191530678044
702602,24031702602,1400000US24031702602,7026.02,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.187131420171
702700,24031702700,1400000US24031702700,7027,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,1.35245703605
702501,24031702501,1400000US24031702501,7025.01,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.128659467514
702604,24031702604,1400000US24031702604,7026.04,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.0903555562471
705100,24031705100,1400000US24031705100,7051,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,1.32165893605
705200,24031705200,1400000US24031705200,7052,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.70257202348
705300,24031705300,1400000US24031705300,7053,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37017,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.416178144795
702800,24031702800,1400000US24031702800,7028,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37018,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.646139045101
702503,24031702503,1400000US24031702503,7025.03,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,37018,NA,8823,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,DF0070,FFFFFF,Bus,24,0,0,MC RideOn,260,0,0,0.157705967941
702301,24031702301,1400000US24031702301,7023.01,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.223340456632
702302,24031702302,1400000US24031702302,7023.02,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.598382975146
702401,24031702401,1400000US24031702401,7024.01,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.390386336154
702402,24031702402,1400000US24031702402,7024.02,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.372441589156
702900,24031702900,1400000US24031702900,7029,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.990371702527
702501,24031702501,1400000US24031702501,7025.01,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.157705967941
702502,24031702502,1400000US24031702502,7025.02,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.148070824573
701900,24031701900,1400000US24031701900,7019,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.185332652445
701701,24031701701,1400000US24031701701,7017.01,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.353057979666
701702,24031701702,1400000US24031701702,7017.02,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.208379093724
701703,24031701703,1400000US24031701703,7017.03,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.425825049934
701800,24031701800,1400000US24031701800,7018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,37019,NA,8824,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,FF80C0,FFFFFF,Bus,76,64,64,MC RideOn,769,645,447,0.581688532484
702301,24031702301,1400000US24031702301,7023.01,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.223340456632
702302,24031702302,1400000US24031702302,7023.02,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.598382975146
702900,24031702900,1400000US24031702900,7029,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.990371702527
702501,24031702501,1400000US24031702501,7025.01,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.157705967941
702502,24031702502,1400000US24031702502,7025.02,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.148070824573
701900,24031701900,1400000US24031701900,7019,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.185332652445
701701,24031701701,1400000US24031701701,7017.01,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.353057979666
701702,24031701702,1400000US24031701702,7017.02,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.208379093724
701703,24031701703,1400000US24031701703,7017.03,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.425825049934
701800,24031701800,1400000US24031701800,7018,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,37024,NA,8826,13,13-Silver Spring-Takoma,Rte 13 operates Monday-Friday,0000FF,FFFFFF,Bus,20,0,0,MC RideOn,222,0,0,0.581688532484
702101,24031702101,1400000US24031702101,7021.01,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.641242476792
702000,24031702000,1400000US24031702000,7020,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.378631143284
702200,24031702200,1400000US24031702200,7022,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.638393024128
702301,24031702301,1400000US24031702301,7023.01,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.223340456632
702302,24031702302,1400000US24031702302,7023.02,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.598382975146
702401,24031702401,1400000US24031702401,7024.01,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.390386336154
702900,24031702900,1400000US24031702900,7029,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.990371702527
702501,24031702501,1400000US24031702501,7025.01,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.157705967941
702502,24031702502,1400000US24031702502,7025.02,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.148070824573
701900,24031701900,1400000US24031701900,7019,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.185332652445
701701,24031701701,1400000US24031701701,7017.01,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.353057979666
701702,24031701702,1400000US24031701702,7017.02,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.208379093724
701800,24031701800,1400000US24031701800,7018,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,37026,NA,8827,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,0000FF,FFFFFF,Bus,54,43,0,MC RideOn,387,230,0,0.581688532484
702000,24031702000,1400000US24031702000,7020,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.378631143284
702200,24031702200,1400000US24031702200,7022,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.638393024128
702301,24031702301,1400000US24031702301,7023.01,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.223340456632
702302,24031702302,1400000US24031702302,7023.02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.598382975146
702401,24031702401,1400000US24031702401,7024.01,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.390386336154
702402,24031702402,1400000US24031702402,7024.02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.372441589156
702900,24031702900,1400000US24031702900,7029,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.990371702527
702501,24031702501,1400000US24031702501,7025.01,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.128659467514
702502,24031702502,1400000US24031702502,7025.02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.148070824573
701900,24031701900,1400000US24031701900,7019,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.185332652445
701702,24031701702,1400000US24031701702,7017.02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.208379093724
701703,24031701703,1400000US24031701703,7017.03,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,37029,NA,8828,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,0000FF,FFFFFF,Bus,142,106,86,MC RideOn,1535,1141,665,0.425825049934
702101,24031702101,1400000US24031702101,7021.01,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.641242476792
702000,24031702000,1400000US24031702000,7020,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.378631143284
702200,24031702200,1400000US24031702200,7022,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.638393024128
702301,24031702301,1400000US24031702301,7023.01,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.223340456632
702401,24031702401,1400000US24031702401,7024.01,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.390386336154
702402,24031702402,1400000US24031702402,7024.02,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.372441589156
702501,24031702501,1400000US24031702501,7025.01,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.128659467514
702503,24031702503,1400000US24031702503,7025.03,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.157705967941
702502,24031702502,1400000US24031702502,7025.02,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.148070824573
701900,24031701900,1400000US24031701900,7019,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.185332652445
701701,24031701701,1400000US24031701701,7017.01,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.353057979666
701702,24031701702,1400000US24031701702,7017.02,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.208379093724
701703,24031701703,1400000US24031701703,7017.03,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.425825049934
701704,24031701704,1400000US24031701704,7017.04,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,37031,NA,8829,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,0000FF,FFFFFF,Bus,104,97,84,MC RideOn,2174,2123,1515,0.500129265615
702000,24031702000,1400000US24031702000,7020,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,37033,NA,8830,17,17-Silver Spring-Takoma Langley,Rte 17 operates Monday-Sunday,0000FF,FFFFFF,Bus,68,53,48,MC RideOn,508,435,233,0.378631143284
702402,24031702402,1400000US24031702402,7024.02,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,37033,NA,8830,17,17-Silver Spring-Takoma Langley,Rte 17 operates Monday-Sunday,0000FF,FFFFFF,Bus,68,53,48,MC RideOn,508,435,233,0.372441589156
